residuals (i.e. ||f(x_n)||),differences (i.e. ||x_n-x_{n-1}||),current point (i.e. x_n)
0.0010767675963698337,0.00038102042241745196,"[ 2.70876567e+00  3.87014005e+00  1.99420628e+01  2.91234326e-01
  8.03057062e-02 -8.73797327e-03  1.07846454e-01  4.54707672e-03
  1.15874463e-01  9.64131396e-02]"
0.0010688120115298645,0.00037842615325923843,"[ 2.70890122e+00  3.87016554e+00  1.99422050e+01  2.91098781e-01
  8.02648517e-02 -8.73573950e-03  1.07874953e-01  4.54944784e-03
  1.15589961e-01  9.64594389e-02]"
0.0010609441368699213,0.0003758581427602058,"[ 2.70903564e+00  3.87019081e+00  1.99423464e+01  2.90964363e-01
  8.02243400e-02 -8.73352391e-03  1.07903233e-01  4.55180138e-03
  1.15307248e-01  9.65056377e-02]"
0.001053162650331982,0.00037331602015234453,"[ 2.70916894e+00  3.87021585e+00  1.99424868e+01  2.90831057e-01
  8.01841667e-02 -8.73132628e-03  1.07931295e-01  4.55413751e-03
  1.15026306e-01  9.65517344e-02]"
0.001045466255085859,0.0003707994215277855,"[ 2.70930115e+00  3.87024067e+00  1.99426264e+01  2.90698849e-01
  8.01443279e-02 -8.72914639e-03  1.07959144e-01  4.55645644e-03
  1.14747121e-01  9.65977271e-02]"
0.0010378536789503758,0.0003683079896727647,"[ 2.70943227e+00  3.87026528e+00  1.99427652e+01  2.90567728e-01
  8.01048192e-02 -8.72698403e-03  1.07986780e-01  4.55875834e-03
  1.14469677e-01  9.66436145e-02]"
0.0010303236738296796,0.0003658413739205321,"[ 2.70956232e+00  3.87028968e+00  1.99429030e+01  2.90437678e-01
  8.00656368e-02 -8.72483900e-03  1.08014207e-01  4.56104341e-03
  1.14193959e-01  9.66893949e-02]"
0.001022875015164929,0.00036339922999067265,"[ 2.70969131e+00  3.87031387e+00  1.99430400e+01  2.90308688e-01
  8.00267766e-02 -8.72271108e-03  1.08041426e-01  4.56331181e-03
  1.13919951e-01  9.67350669e-02]"
0.0010155065014001918,0.00036098121986253537,"[ 2.70981925e+00  3.87033785e+00  1.99431762e+01  2.90180745e-01
  7.99882348e-02 -8.72060009e-03  1.08068440e-01  4.56556373e-03
  1.13647638e-01  9.67806291e-02]"
0.0010082169534625567,0.0003585870116136902,"[ 2.70994616e+00  3.87036162e+00  1.99433115e+01  2.90053836e-01
  7.99500075e-02 -8.71850581e-03  1.08095251e-01  4.56779934e-03
  1.13377006e-01  9.68260802e-02]"
0.0010010052142559258,0.00035621627929646044,"[ 2.71007205e+00  3.87038519e+00  1.99434460e+01  2.89927949e-01
  7.99120910e-02 -8.71642807e-03  1.08121862e-01  4.57001881e-03
  1.13108039e-01  9.68714187e-02]"
0.000993870148167988,0.0003538687028001887,"[ 2.71019693e+00  3.87040856e+00  1.99435796e+01  2.89803072e-01
  7.98744815e-02 -8.71436665e-03  1.08148274e-01  4.57222232e-03
  1.12840724e-01  9.69166436e-02]"
